@RELATION degerlendirme
@ATTRIBUTE text  String
@ATTRIBUTE degerlendirme   {neg,pos,nm}
@Data
'4.99 tl ile 21 grams dvd si al imkan suna can ',pos
'bütün güç müşteri kazıkla politika uygula sözde teknoloji mağazası.sattıkları mal kesin ucuz falan değildir.piyasa fiyat altın ucuz de bir ürün bulamazsınız.ucuz diye al ürün el kalan ya da satı derece kötü kalite ürünlerdir.ayrıca para rezil ol bütün rezil yaşa kapasite bir satış sonra hizmet vardır.satılan mal geri alın politika ısrar uygula pişkin çalış sahiptir.özellikle eskişehir espark şube nin müşteri hizmet görüş zor kal şimdi sabır dil ve el kalan ürün üzeri de bir bardak soğuk su iç tavsiye et ',neg
'ankara optimum daki şube hak görüş şu şekil ol marka + pek çok ürün gerçek ol düşük fiyat satı + iade konu fatura ve tam donanım ile süre ol 2 hafta içeri gider sıkıntı çıkarma para iade dahil işlem gerçekle + stand sor genellikle ürün hak gerçek bilgi ol ve pek çok soru cevapla - mağaza uzak çok dolu park yer bul sıkıntı çok kalabalık - kasala az sayı ve yavaş çalış bu neden ödem yap için en az 15-20 dk. bekle gerek çok can sıkıcı - mağaza ürün taşı için sepet ya da araba yok o koca kutu uzun üsre taşı büyük işkence ol - hafta son kalabalık çok fazla ol ürün sor yalnız yakala bilgi al soru sor zor ol ',nm
'web site ziyaret et internetten sipariş ver opsiyon ol gör kötü birşey bu ',neg
'amcaoğlunu yengekızını kullan kendi soy iste zihnete layık kampanya var ',neg
'almanyadaki şube farkettiğim bir olay var sürekli indir yap diye ortalık inle bir fiyat araştırma yap onlar indir de fiyat zaten ürün aktüel amazon.de fiyat falan çık yani önce zam yap zam üzeri promosyon yap saf alıcı da avla tabi ',neg
'bu beylikdüzü mağaza 4/3 boyut normal monitör stant biz sevgi monitör severlere teşhir eder yalnız wide screen monitör sat f-klavye olay ise hiç bulaş işte çeşit konu bu kadar iddia bir müessese medya market öyle böyle değil evet benjamin, git ',neg
'anavatanı almanya da 30 yaş kutla ilk mağaza 29.11.1979 da münih te aç ',nm
'her yeni mağaza aç insan şafak vakit kuyruk gir ve birbir ez sebep ol elektronik eşya dev fiyatla piyasa değer kısmen altın ora ayrı elbette ',pos
'insan yor firma alış sat ayar ver sorun çık ise tanı gel ekolunu benimse gözük bir ürün değiş iade et gibi istek surat asıl yapmacık beyfendi, hanımefendi hitap  buyur ne var  ya döner ha tabi bu şaşır birşey yok alış tarz hareket hemen tüm firma karşılaş standart durum örnek ol tv alacak ve ölü pik var mı yok mu al bak iste bak peki ol ki beğen iade eder hak var mı diye sor niye beğen ki diye sor yad x ürün için maalesef ol derle derle de derle işte onlar da esnaf kriz mir ekmek para malum ',neg
'izmir şube yakın zaman balçova daki agora alışveriş merkezi nin yan aç ',nm
'gaziantep şube sankopark  ta aç ol elektronik mağaza ',nm
'dışarda herhangi bir bilgisayar 4 lira civar satı bir ara kablo 16 lira sat muazzam yer ',neg
'arkadaş al batarya ölü çık ipod u, 1 hafta içinde sıfır değiş şirket ',pos
'guitar hero oyna için git mağaza art bir kaç wii oyun daha oyna , bide bi şehir tur yap araba simülatöründe. tamam ',nm
'anne telefon al için sadece bir kere mersin dek git teknoloji market ad hep duy da bir şey zannet hafta son ol mütevvellit çok kalabalık ara zar zor bul bir tane beğen acele de var kasa git taksit için vade fark var onu da kabul et bu devir bu kadar sürüm ol bir mağaza vade fark taksit yap anla değil bir daha da git fiyat da başka herhangi bir teknoloji market veya internetten satış yap mağaza çok da fark değil gider paşa paşa taksit al iste ürün ora araştır internetten ver sipariş eh bekle 3 gün ol sadece dün anne anlat göre al telefon şarj çok az git için araştırma al mediamarkt a götür telefon bir sor diye ora görev cevap  telefon çok fonksiyon ol için şarj az git  ol yani telefon kamera radyo falan filan var da o yüzde az git şarj ülen biz de var kamera filan telefon ama hiç de o kadar az git şarj söyle adam gibi al telefon model kaynaklan diye yani klasik teknoloji market çalış cevap ver alt metin de bil salla de adam de gibi rte nin karizmatik laf al entry mi bitir bir daha da git ',neg
'ilgi bi haber 2009 yıl türkiye de  agresif büyü  yıl ilan ede bu eletronik ürün mağaza zincir adanada açacak yeni mağaza şu kriz ortam ii şey yap benzior, bu olay fark bi taraf tabi bi de aç saat bakın adanalılar nezninde agresif bi ortam yarat iste gör bu da olay başka ii taraf http://www.yeniadana.net/…/haberdetay.aspx?id=32534 agresif edit: böl ol belliydi,nie ii niyet düşünüyosam her seferi aynı bok nasıl gece felan aç yap bi çözüm değil ortam yine sinir harbi geçilmiyodu. ',nm
'ada şube ki aç bugün itibari saat 00.00 su yap abart en az 5000 bin beş bin insan bulun izdiham yarat kriz var de bir ülke bir elektronik mağaza zincir aç kuyruk 5000 bin kişi gör akıl hangi kriz soru getir (bkz: şimdi hava durum ',nm
'az önce ada mağaza aç gel aç el yüz bulaş teknolojik dükkan nihayet aç felan ol zaten kalabalık yine birbir ez sonuç aç saat ol 24:00 da aç felan yapı sen gün tv de radyo gazete reklam yap aç yap %70 varan indir yapacam diye bangır bangır bağır sonra bir aç organize ede insan yağmur altın rezil ol birbirilerini ez sanki turkiye gerçek bil gibi rezalet ',neg
'ada  da 00:00 ol belirle aç saat malesef izdiham engelle yet efendi az önce gör manzara ada yı bil için tarif et çalış m1 tepe nin tüm otopark bölüm dolu otopark ın etraf sara yol tamam araç park et durum m1tepe yi şehir bağla çevre yolunun(otoban) avm ye var önce son trafik ışık baş itibaren sağ sol her iki taraf araç park et durum hem tek sıra değil iki sıra hal etraf yürü mediamarkt a ulaş iste otopark bul m1tepe nin yol çıkma çalış hala otopark bul ümit içeri gir çalış kavşak sıkış hal sinir kriz geçir 33 ve 31 plaka araç a.k.partisi dev ekran ile seçim maymunluğu(zaman mekan dinle adam beyin eri trafik polis içeri hiç bak tırıs tırıs geri kır direksiyon tabi fotoğraf makine yan ol güzel karele de yakala ama ah kafa ah yarın ada da herkes mediamarkt ı konuş bu iyi reklam ol herhalde bu entry 25 mart 2009 saat 23:30 da oluş sözlük hata neden ancak şu ant ilet ',nm
'24 kasım 1979 da münih almanya da ilk mağaza aç ol teknoloji zincir ',nm
'kendi kural yasa üstün saya teknoloji dükkan yabancı bir şirket ol ol gerek tüket hak falan pek salla ayrıca insan bu kadar aşağıla bir mağaza bu kadar ilgi çekme de ayrı bir garip ucuz desen ucuz da değil her mağaza aç millet maymun et insan da hala akıllan o kadar alçal sonra üç kuruş ucuz plazma al ne fayda git git de gönder ',neg
'adam bazı kampanya dönem biz al ürün biz al fiyat altın sat bir yer geçir ama nere çöz değil el patla stoğu fark edip hemen ucuz dehle ',nm
'fiyat diğer teknoloji market oranla nisbeten daha yüksek ol ama çok ürün ol belki de bu yüzde pahalı ol mağaza ',neg
'ülke insan kriz neden ne kadar perişan durum ol göster insan yiyecek ekmek bul 106 ekran plazma tv yiyecek hale gel adam kapı sök oğul eri çatal bıçak yap galiba gariban ne ol halim hiç bile devlet buna bir şey yap lazım ',nm
'beyaz eşya alın dikkat et gerek firma kendi ötv indir diye birşey yap da bıdı bıdı. hatta geçen ay bak çamaşır makinasının fiyat iyi art ilginç tabi bir yer indir bir yer geçir şart ',neg
'yeni açı mağaza izdiham al kanal ol rtl, ucuz teknolojik alet al için birbir ye insan diyerekten haber yayın ',nm
'anne göster ama elle de  mantalitesi ile hareket ede bas göster cazip bir hava oluş ama sonra adi katsayı yüksel 5. sınıf dükkan hem pahalı hem kredi kart imkan çok sınır hem ara ürün bul üstün üst müşteri hizmet yetki ve reyon görev küçük dağ yarat için çok terbiye ayrıca bugün (28 mart 2009 cumartesi kayıt geç uzun zaman al iste bir ürün fiyat bak gaflet bul ad geçen dükkan fakat gör ki ilgi ürün hem piyasa çok çok üzeri pahalı hem kdv/otv indir yansı reyon görev sor neden diye al cevap cok ilgincti; biz öyle birşey yok cok sinirlen iki laf giy çıktı ancak hırs al o dakika sonra geri gel müşteri hizmet sor neden otv/kdv indir uygula diye al cevap yine aynı biz öyle bişey yok nasıl ol de herkez indir yok beyfendi biz bilgi gel öyle mi öyle peki görüş de pazartesi ilk iş alo maliye hat ara bu firma elim gel şiddet şikayet et olucak. ben git saat içerde yüzlerce insan var ve en az 20 kişi kasa sıra bekliyordu.benimle birlikte baska dert muzdarip bir sürü insan var müşteri hizmet garanti bekle ürün değiş yanlış ürün ver ve daha açtırmıycaksın bu ülke yabancı sermaye şirket çok sev değil ancak gold/metro grup otv/kdv indir ürün anı yansı kısa uzak durul gerek kazık zihniyet ve kaçakçı zihniyet dükkan mediamarkt, uzak durul durul ',neg
'kdv/ötv indirimiden 15-20 gün önce al ürün fiyat fark hiç sorun çıkarma öde firma hem de  sadece böyle birşey mümkün mü  diye ara sonra kendi  hemen fatura getiri şu kadar indir  de sanal mağaza fiyat biraz daha üstün bir fiyat al halbuki sırf bekle hemen elim geç diye şu an o fiyat çok daha altın al bulun müşteri memnuniyet konu göz migros ve koçtaş ile beraber beş yıldız sınıf ',pos
'(bkz: sennheiser)  in hd465 model bugün reyon şef dil dök 150 lira al caanım mağaza bura mediamarkt ada aksesuar reyon şef zeynep hanım  a da selam ilet sıra şarkı cikolata renk şarkı ray charles  tan gel hit the road jack. ',pos
'office 2007 alinca yaninda promosyon ol mandriva ver ',pos
'son web sayfa az da ol ürün gör şirket ürün fiyat gör bile en azı broşür gör http://www.mediamarkt.com.tr/ ',pos
'bugun mağaza içeri gir üst elektronik bir liste çıkar seri numara al altın da imza at teknolojik bir market bu liste siz ver çıkar geri ver iste böylece hayat gör en saçma müşteri ilişki anlayış sahip ol da göster kimlik fotokopi de vere iste mağaza gir ',neg
'ankara şube yaşa çok yeni bir tecrübe paylaş iste kurum şöyle ki önce pozitif ol uzun zaman büro lazer yazı - tara - faks birleş bir cihaz ara bu için de optimum daki mediamarkt taki cihaz incele ve o reyon çok yardımsever genç de tavsiye samsung scx 4521f model cihaz al karar ver bu esna cihaz üzeri 450.-tl fiyat etiket dur tam al sıra şeytan dürt ve yan pda de mavibilgisayar ın internet site girdi ve aynı cihaz mavibilgisayar da 389.-tl ye sat gör ve bu da ora satıcı göster  en düşük fiyat garanti  ilke hatırla o da bu üzeri hiç nazlan durum git şef anlat ve cihaz 450.-tl ol fiyat bu üzeri ben için 379.-tl ye indir ben de bu üzeri cihaz paşa paşa al bu ara ürün sor genç tüm sor karşı ne kadar yardımsever ol anlat bu alışveriş için mediamrkt e 10/10 ver şimdi de negatif ol hemen yukarı alışveriş art bir de evlilik hazırlık kapsam mağaza yeni gel ol samsung un yeni bulaşık makinasından al iste model ise samsung dmb-28afw. bu cihaz üzeri 899.-tl fiyat etiket var ve cihaz samsung un kendi bayii bile 1.150.-tl de sat üzeri kaçır bir fırsat gibi dur bu üzeri standdaki model son kez incele al için hareket geç ancak cihaz incele kapak sürekli ol sabit dur aşağı düş gör bu ora satış sor sor (2 bayan 1 erkek üç de cihaz özel bu ol söyle bu üzeri ora bilgisayar baş geç ve sipariş bilgi gir başla o sıra ben bu cihaz stok kapalı kutu kal ve teşhir tek ol söyle ben de merak kendi cihaz zaten bir kaç gün önce gel bu kadar kısa süre içeri kaç tane sat ol merak et söyle ve karşılık ilginç bir cevap al ben stok sayı söyle söyle ilginç gel birlikte bari de diğer şube ol forum ankara da bu var mı bu da ben bilgisayar söyle söyle kıllan ve teşhir cihaz al iyi ki de al ertesi gün yani pazar boş vakit de ol et tek forum ankara içeri yer alan mediamarkt mağaza git ve aynı cihaz bul bu sefer de üzeri 1.049.-tl fiyat var ora ilgi neden sor ben optimum daki mağaza satı ayıp ol ve kapak kırık ol söyle bu üzeri doğal ol çok şaşır satıcı da ben bilgisayar stok sayı göster gerçek aynı cihaz 1 tane optimum 3 tane de forum ankara daki mağaza git ve tek git bozuk ol için o hal üzeri 899.-tl fiyat etiket koy bu durum anlaş diye de optimum daki satış görev bil ben kandır amaç hem cihaz orjinal hal bu şekil ol söyle hem de bu neden ben stok sayı söyle kaçın forum ankara daki satış görev çok teşekkür et cihaz bura al al konu halen karar alışveriş not 0/10. aynı gün içeri yaşa bu iki zıt olay ben karmaşık düşünce sevk et ama var sonuç şu mediamrkt ten alışveriş et devam et ama bu sonra çok daha dikkat ol edit: bu editi yap farz ol çünkü yukarı yaşa olay mail ile firma ilet üzeri hiç bekle şekil ertesi gün ben temas geç ve nazik bir dil bir karışık ol belir forum ankara mağaza kapalı kutu makine 899.-tl üzeri ve ek bir bedel al ben ver teklif et ben de tamam deyi nakliye para da al gel ev teslim et bu neden müşteri ilişki bakım 10/10 puan hak et ',pos
'2009 yıl iki çeyrek devir şu gün hala eleman  biz felsefe mümkün ol müşteri mağaza çek o yüzde internet site ya da telefon uzun uzun ürün bilgi gör  dedir bir firma bu gör kendi nacizane tavsiye demin akıl gel çok heyecan kredi kart ol anlaşma hemen iptal edin geçin senet sistem taksidi gel gel mağaza öde hem felsefe de paralel ',neg
'hepsiburada daki 233 lira hard disk 310 lira sat firma 20-30 lira fark ney de 77 lira ne de la üstelik hepsiburada da vade fark öde satı al imkan daha iyi mediamarkt ta o da çok zor ',neg
'sadece fiyat tespit için git yer yoksa başka yer fiyat 7-8 lira ol ürün 20 lira ver ',neg
'kazık yed sonra mediamarket de çalış vatandaş dil dönme açı - merhaba gör ki lcd televizyon al nere al acaba - mediamarkttt...khtt kı kı* - rica et beğefendi ağla - ben ağla da kim ağla sayın kırç ',neg
'fotoğraf baskı hp marka kağıt kullan teknoloji hipermarketi. ',nm
'biri m1 meydan merter avm de diğer güneş istanbul 212 avm de ol üzere 6 ağustos sabah saat 06:00 da 2 yeni mağaza açacak ol kendi tabir ile  sıra dış insan yarat sıradışı marka . akşam haber şenlik kat ',nm
'm1 meydan merter avm de real market yan aç mağaza şimdi arkadaş yüz metre ileri eşşek kadar kale outlet center var ora var iki bir alışveriş merkezi ne hacet de mantar gibi türe başla akşam haber mi  güneş ve merter mediamarkt ın aç izdiham çıktı mağaza polis güven önlem al  edit : akşam haber elim patla gayet düzen aç ol ',nm
'istanbul daki bir çok bilboardlara ver ilan  bomba gibi çifte aç yap  mesaj vere fakat bugün dağıt özel aç kampanya broşür ile hayal kırık yarat mağaza zincir o fiyat yarın akşam haber çıkma için ancak kendi mağaza saldır cam falan indir lazım merak için o özel kampanya (!) broşür link http://www.mediamarkt.com.tr/pdf/istanbulyeni.pdf ',neg
'güneş açı şube git baret kask gibi takviye git tavsiye ol zira sadece dış bir görünüm ver bina giriş tepe içeri mağaza hala baret çalış işçi gör hala mümkün . güzel ülke uygun güzel bir uygula vesselam mühendis öğrenci için kaynak staj tamamla en uygun mekan ',neg
'merter dek açı şube bir beyaz eşya dükkan izlenim vere mağaza alt kat ev için gerek her şey var ama 2. kat bilgisayar reyon hiç elle tut bilgisayar gör sekiz o tane sony, 5-6 tane toshiba, 7-8 tane de diğer markala o kadar ayrıca ucuz ol da büyük yalan piyasa 45 lira satı kettle ı 69 lira sat sadece 2-3 ürün şok indir yaz ol mediamarkt. ',neg
'mediamarkt saçmalık vol 3. ulan o kadar ara tara en son git bi sennheiser mx 660 al mx seri 660 dış 160 ve 260 da var tabi ki hepsiburada dan daha pahalı ol üzere alet 65 lira diğer site fiyat ne kadar bil bonus a da 5 taksit kadar vade fark al ney git kasa 5 taksit ol de barkodu oku  65 lira  de onayla 65 lira  75 lira altın taksit yap  de sonra ürün bırak ve çıktı 75 lira altın taksit yap ne de ya ben hepsiburada dan kargo dahil 20 lira ürün al 8 taksit yap vade fark da ver adam öküz gibi büyü ama 75 lira altın taksit yap satış sonra müşteri hizmet dış bir nane yok bu mediamarkt ın. ',neg
'ben 8 gb ipod nano  yu 300 lira sat mağaza tabi sadece ben sat bay bildik bu hafta ürün al düşünenenlerin kaçır gerek düşün ',pos
'yakın fulya ya aç fulya-beşiktaş bölge ağız ...acak zincir ',nm
'beylikdüzü şube satı al ürün darty beylikdüzü nde daha ucuz sat darty nin kapı gibi fatura ile kanıtla ara fiyat fark iki katı hediye çeki ol el bırak market ben hediye çekim hazırla başka bir kadın el gazete küpürüyle gel ve geri çevir diyalog şöyle neden fark öde daha ucuz sat var işte beyefendi gibi daha ucuz sat al fatura biz göster sonra daha ucuz al o yer iade eder kadın arka dön kaş çatık uzak pek bir uğraş gel ben yap yap ',pos
'bugün ümraniye mağaza al müzik cdsinin içinde cd çık evet inan zor ama gerçek gerçi bu mediamarktın ne kadar kabahat var ora bile ',neg
'teknosa ile inat kapış arzu ve azim içinde bir firma ol  şu ürün teknosa da siz 100 tl daha aşağı  de zaman hemen 120 tl indir yap şöyle ki : (bkz: #16994181) ',pos
'(bkz: #16998047) ',nm
'birkaç gün istanbul da her yer gör ve aşağı haber video izle sonra asıl her il otobüs durak aynı pano yerleş ol düşündür reklam aran fail zan http://webtv.hurriyet.com.tr/…&vid=592&hid=12656644 edit: yukarı video link uç o sebep aşağı haber ile idare ede ayrıca bu mersin esnaf ne kadar alıngan kardeş http://www.haber7.com/…z-reklam-esnafi-kizdirdi.php ',nm
'izmir balçova da aç üzere ol teknolojik market inşaat nere tamamla gibi görün agora nın hemen yan agora da 2 şube bulun teknosa ya yine karanlık gün görün san ',nm
'ankara da da cepa ya komşu bir tane şube daha pörtle san kork (bkz: something wall-mart this way comes) ',nm
'çeşitli il billboard lara as hayvan kafa insan figür içer reklam tepki çek elektronik eşya satıcı http://www.milliyet.com.tr/…ate=11.10.2009&b=hayvan kafali afis kizdirdi&kategoriid=15 ',neg
'kesin ucuz ol yer bir sürü ürün diğer market göre aşırı pahalı neden ucuz imaj çık bil ',neg
'siemens inox setüstü ocak kendi al için kaz inek koyun vb ol kurum ama bakı olay nasıl cereyan et yeni taşın ev dolap al için ümraniye ikea nın yol tut hazır oran yol tut meydan alışveriş merkez mediamarkt tan bir adet kalite marka setüstü ocak da al amaç hani bu avrupanın bir numara ya hani ne ara var ya ucuz ya biz de yol kaz değil ya git efendi ocak sergile kısım var bir kaç seçenek incel bakın müşteri durum pek ilgilen iste satış görev kız seçenek ilgi soru sor alaka ama genel kültür fayda cevapla alındı vs bu çoğu yer karşılaş güzel hareket zaten nitekim bir tane karar kıl - hanfendi, ben bu inox ol zaten bir tane inox model var alay = hangi pardon - inox ol = aaa, o yok maalesef el - ?!? = kal - (mnskym) peki o zaman şu 269 tl ol ol nasıl inox ol beyaz değil mi = o da yok ki - na yok ne var bu esna 4 tane çekmece sergile kısım geç = sadece bu var el en ucuz en kıytırık ol - yok bu ol gelecek mi peki = valla bil iste ama bekle ne zaman gelir belli ol ama - çüş = efendi - yok birşey. şimdi ben bu mediamarkt a niye git reklam etkile  kaz mı la ben  de iste için mi yoksa  la herşey elim altın fark marka bol seçenek var bilgi bir satış temsil rastla market süt al gibi al ocak keyfi kıyak  de için ol mi bu ne la yarım saat ora bura kurcala soru sor en son mı söylen el yok diye ayrıca ne biçim bir satış anlayış bu teşhir malzeme bit mi la en uyuz ol şey bu teşhir ürün bit ol bit teşhir kaldır ordan, veya üstün belir  el kal teşhir ürün fiyat da şu  diye ne yapay la ben stok kal ürün teşhir benzer bir hareket teknosa da yap insan rezil et (bkz: #15487504) sonuç ne ol eski kadim dost darty ye git hemen hemen aynı fiyat aynı inox bulun gayet taşın setüstü ocak için  şu an mağaza stoğumuzda var ama yok illa ev teslim iste iki gün sonra gönder ancak ya da şimdi siz teslim et  cevap üzeri ocak kapalı kutu teslim alın akşam çay yap ',neg
'türkiyede şu ana kadar yap en çarpı reklam kampanya biri gerçekle elektronik mağaza zincir satış etki değerlen için henüz erken ol da ürün her zaman en ucuz ol inan da iyi veya kötü bir farkındalık yarat açı zan hedef 12 de vur halk aşağıla iddia edip protesto gerçekle bazı ülkü grupla çık bu tarz kes için alternatif mediamarkt slogan : mediamarkt ucuz gün üstüste çık birbir döv mağaza yağma et kadar koyun mu ',pos
'türkiye ye ilk defa avrupa tat reklam göster firma süper he ürün al kullan tenezzül bile et ama gene de sev ',nm
'bir kaç kez git haramidere mediamarkt ta acayip tip rastla ekşi sözlük te bu tip insan yazı da yaz al düşün ürün teknik ol iyi bildik sat eleman belli edip sıkış akıl sıra taşşak geç ne kadar büyük bir teknoloji dahi ol ispatla çalış tiple bu belki teknosa da vatan bilgisayar da da gez bile ama ora pek sik ol gerek bura mesken tut be yarraam! o kadar iyi bil da piyasa araştır en azı zahmet edip mükemmel yetenek biri ol internet kullan beceri özel tam öğren sadece fiyat bak al çık ol ama adam üzüm yemek gel ki bağ teknik bilgi ölç çık satış eleman iş zor gerçek bu gör ',nm
'sıradan bir teknoloji mağaza çoğunluk vade fark bile ol 10 - 12 taksit al ürün aynı fiyat hatta bazen daha pahalı fiyatla peşin ol sat ara bir de çocuk kandır gibi kampanylar yap  şok x car peşin fiyat 5 taksit  gibi komik afiş süsle mağaza genel bu afiş altın da  *750 tl üzeri alışveriş  gibi bir not ekle komedi ve kazık dalak yar ',neg
'uzun say bir süre sonra ümraniye meydan mağaza yap ziyaret sonuç kalite git düş gözlemle tekno market kriz mi etkile ne ürün çeşitli eski gibi değil koskoca reyon hiç mi dvi çıkış monitör ol arkadaş bilgisayar oyun ad büyük bir sims daya söz konu bir de satış eleman arkadaş sesle ürün incele yardım ol bahane yaklaş arkadaş yardım iste zaman da biri bul neden hayır gel ben de yalan bu logitech g25 in fiyat düş mi falan de daha uzun süre düş diyosunuz falan bir kere de yara parmak işe kardeş g27 gel kadar böyle gider gelin de zaten bu stok tüken ol falan de ikna et çalış yok bir de o hp yazı kartuş fiyat yönetim bildiri amk. öyle uçuk kartuş fiyat mı ol hiç mi yazıcıoğlu na git yok iç ',neg
'son yap reklam kampanya ciddi ciddi dava açma düşün her şey önce bir müşteri seç özgür var şahsen ben 3  ü 5  i ara çoğu zaman alışveriş vatan bilgisayar  dan yap çünkü çeşit fazla servis konu kafa rahat satıcı gayet bilgi ve bil bir şey sor bir şekil bir yer öğren siz mutlaka yol göster çalış bir ürün vatan  da pahalı mı gel ya da başka yer daha ucuz mı bul o zaman gider internetten güven 3-5 firma tekrar araştır onlar birisi al çünkü bil ki ürün elim zaman ulaş bir sorun ol servis konu problem yaşa üstün de kart bağ ol 12  ye kadar taksit yap e peki kardeş sen (mediamarkt ya da reklam ajans artık her kimse ben bu seç özgür göz art et ben koyun aptal kaz bil ne yerin koy ben gel de sen bir daha alışveriş eder mi diye ki bu reklam kampanya direkt mediamarkt taraf hazırla bir reklam ajans taraf piyasa sürül nere kardeş siz halk ilişki bölüm nere yönet bir kul da çık  böyle reklam ol  de mi halk böyle ilişki kur her halükarda suç mediamartk  ta bul az çok para düş bir şekil mediamarkt  a ama bu sonra 1 kuruş kazan sen müşteri çek iste önce adam gibi seçenek koy mağaza mahalle bilgisayar bile bul 333 ddr notebook ram yok bu adam git yine vatan  dan al geçen hafta siz mi eşek ben mi bir daha düşün bak edit: zaten dava aç ve kampanya durdur ',neg
'reklam ile kendi nefret et firma sanane la ben teknosa dan al sev teknosanın servis sev ve belki daha güleryüzlü davranıolar... veya para sıç ben için önem değil ucuz al kaz kafa ol ben o zaman (bkz: kaz sen kafa da sen gir ',neg
'http://www.hepsiburada.com/…12123&productid=bd84567 link alet kampanya yıldönümümüze özel fiyat diye hepsiburada.com ile aynı fiyat sat mekan yahu hepsiburada normal kazık bir firma zaten sen bi de buna indir fiyat de ve taksit yap ol ',neg
'reklam sözkonusu ol halen iğreti çarpı ara fark anla iste ol göster kaz öküz hem hayvan hem de biz tecavüz et için hayvan porno de iste bir reklam kampanya imza at biz her ülke aynı strateji başarı ol türkiye de yap ede diye batıl cahil izin git reklamveren... düdük komik sen güldür ben hemen gel bir lcd tv al sen baş ala 1) kötü uygula kötü art direction (ahaha tiksin kullan son bu laf kampanya istanbul eurorscg’nin imza taş emir sena sev böyle iş yahu niye kimse hatırla dışbank’a böyle dana kadar uç damar bir göz illüstrasyon yap hala kabus gibi akıl gelir ney sev emir bu iş emre’nin bu iş sev de çok ol iş bu kısım tarz ve göz mesele ama yakış şey bu taslak gibi çık işle sanki müşteri ilk sun an gibi dur ajans art direktör mü kal grafikerlerin hepsi işte mi çıkar yoksa media mark ciddi mi al anla ki bir de bu kampanya kabul et levent er nerdeydi? eski ol haluk mesci hep döv bi de valla bak 2) kötü türkçe na atla kadar şey mi ayol diye git başlık tamam yakın bozuk ifade sahip bildik bozuk işte media markt, almanca’dan çeviri yap sev bir müşteri e, her çeviri türkçeye rahat uygula bu işle de bu göster lakin yine ajans kına yazar yap kreatif direktör yap eurorscg düzelt kullan bil ama yine de bir bile göster kötü çeviri kok bu başlık haaa çeviri değil bizzat şahsen siz kendi yaz ben iş 10 metre toprak altın gömü üstün beton dökün 3) kötü fikir ay of sıkıl şimdi uzun uzun neden kötü diye yaz var yer yazma da lazım ayıp et bil ama görün köy ne kılavuz peki peki boşa bok at madem öyle ay of media mark kışkırt üzeri kurul reklam anlayış her ülke sök san basit anlam bir misyoner zihniyet taşır yok be misyoner de zihniyet benze de siz globalsınız, tamam da biz global değil onu n’apalım? örneğin “ich bin doch nicht blöd”ün karşılık kelime kelime ben aptal değil gibi gözük de asıl tam öyle değil “e herhalde anlam kullan bu bil için biraz kültürel referans bil gerek hem orjiniyle ilgi hem de kendi ülke ilgi ki karşılık doğru bulun yine örneğin biz millet alıngan huy kuru bir şey benzet çok sev haa ben beyonce gibi der başka bak reklam ol bak da sazan de sazan kafa koy başlık gör görsel gör görsel başlık tekrar et gibi güzel bir düşünce aykırı yap 4) boşa konuş evet boşa konuş çünkü global artist sonuç memnun kal sadece 30 tane şikayet telefon gel de üzül insan bu dava mı aç oh ne güzel de bu yani şu ant bok yemiş kadar mutlu lakin ben sürpriz dolu memleket kimi sazan ol belli ol not teaser de kampanya durdur ol aç kampanya devam et ama artık sazan ot böcek kafa kalk anla da sonra aç mı değişdirdiler yoksa zaten bu hal mı çık bile ',neg
'bu öğlen bir hd media player al üzere ümraniye dek mediamarkt a git western digital ınki dış öyle seçenek gör ki varlık bile haber yok çalış biri bu tanı alternatif hak bilgi iste bu nokta kadar bu bir eleştiri yazı ol düşün ol ama değil arkadaş ben bütün bu model hak bir google ara öğren um en önem bilgi doğru terim doğru birim ve gayet anlaş bir biçim - hem de yarım dakika - tıkır tıkır ver sor her türlü ek soru da yine çok seri ve doyur bir şekil yanıtla mediamarkt a gir en fazla 3-4 dakika sonra iste bütün bilgi ve ihtiyaç karşıla ürün al dönüş yol koy ol gerek bu asıl değil mi yani herkes iş bil yap ideal bir dünya böyle bir eleman karşılaş şaşır ama gerçek bu çok uzak ve böyle eleman parmakla göster kadar az sözlük sen söyle teknosa sen anla ',pos
'yarın sabah izmir de şube açı tut bi broşür getir ben  baboli bak bak fiyatla nasıl  diye bak çoğu ürün ya elde kalan tapon mal ya da türkiye de bulun karşılaş yap imkan ol eşya ha gerçek indir ol şey var mı elbette var ama internette 7-8 lira rahat al kulak  10 lira şok damping ultra indir  diye sun ora gül ben arkadaş tamamen reklam güzel mediamarkt. o kadar über süper damping indir de şey çarşaf çarşaf broşür bas arkadaş bir indir var el kadar kağıt da yaz millet gelir mediamartk deyi artık akıl yılla önce tv ye gazete ilan ver bozuk süpürge sıfır fiyat bile pahalı sat indir diye millet gaza getir izdiham yarat eskidji nin açık art gel akıl ',neg
'aç 2 saat kala yani gece saat 04.00 da git ve kuyruk daha doğru kuyruk gör sonra vazgeç yatak dön mağaza evet izmir şube için konuş 1000 kişi var iki fark kuyruk var iki ayrı yer alacak san uzun ol 200 metre rahat var ne güzel 650 ye ps3 slim alacak evet fiyat çoğu güzel ',pos
'izmir in çeşitli yer  vay yarı fiyat var  de enayi gibi onca yol çekecek arkadaş hiç yor milyar ürün bile 50-100 ytl de daha fazla indir göremeyecekler.içeri gir çıkma 20 dakika sürdü.biz bir şekil aç 20 dakika kala git arka kapı gir de bu aldat kapı kul et insan ora bir daha uğra mı bile ',neg
