@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'bilgi teknolojileri çalışanı olarak bile herşeyi yeterli şarjı idare eder eşime hediye aldım ve çok sevindi tavsiye ederi fiyatları düşüyor.',pos
'Samsung i8190 Galaxy S III Mini her türlü ihtiyacınızı karşılayacak son derece zarıf gerek özellikleri gerekse görüntüsüyle düşünülmeden alınabilecek bir telefon',pos
'Kız kardeşime aldım s3 kadar pratik ve hızlı donma falan da olmuyor.yanında hediye olarak da kapak verildi tşk ederim..',pos
'YORUMLARA BAKILIRSA CİHAZ FENA DEĞİL YALNIZ KULLANICI ARKADAŞLARDAN RİCAM ÇİFT ÇEKİRDEKMİ HAT 1 İLE GÖRÜŞME YAPILIYORKEN DİĞER HAT KAPALI MI YOKLSA ÇAĞRI ALIYORMU BİLGİ VERİRSENİZ SEVİNİRİM',pos
'Şık bir tasarımı var ve kullanışlı. Piyasada bu fiyata alınabilecek en iyi ürünlerden birisi. Alan arkadaşlara hayırlı olsun. Hepsi burada gibi güvenilir bir siteden alışveriş yapmakta cabası...',pos
'telefonun özellikleri benim için çok idealdi ve bu yüzden aldım. kısacası çok büyük olmayan boyutlarda, konuşma mesajlaşma wifi yada 3g ile internete bağlanmak isteyeler içinçokideal bir telefon. yavaşlık söz konusu değil. 5 megapixel kamera bence yeterli. belki bi negatif tarafı ram miktarının biraz düşük olması olabilir. onun dışında çok iyi bir telefon.',pos
'Süper 1 telefon cumartesi aldım salı günü kargoya verildi inşh bu gün veya yarın gelicek bu telefonun son günü kaçırmayın derim',pos
'Ürünü buradan almadım piyasaına göre kesinlikle çok iyi fiyat. Telefon kesinlikle çok hızlı. Şuana kadar hiçbir sorun yaşatmadı yaklaşık bir aydır kullanıyorum. Ekranda donma veya yavaşlama olmuyor internette gerçekten çok hızlı performansı var. Almak isteyenler tereddüt etmesin.',pos
'almayı düşünüyorum şüpheliyim çünkü konuşma esnasında problem yaşanıldığı hakkında bilgi aldım samsung da çalışan arkadaşım arızalı ürünleri kontrol ediyor ama şebekeye bağlı olarak olduğunuda dile getirdi',pos
'telefon 24 saat geçmeden elimize ulaştı hepsiburada ya hızlı gönderimi için çok teşekkürler. telefona gelince herşeyiyle mükemmel. dokunmatik, şarjı performansı ekranı',pos
'telefon gerçekten benim 8gb ramli bilgisayardan daha hızlı ve wireless süper çekiyor. dez avantajı olarak şarjının 2 günden fazla gitmemesi ve arka kapağı açmak için kuvvetli tırnaklara sahip olunması sayılabilir. arka kapağı kaydırılan cinsten değil. açmak için bir cisim kullanmak gerek. bu da telefonun kenarını zedeliyor. bunun dışında mükemmel.',pos
'bu telefonu cok begenıorum lakın fıyatında daha uygun bı ındırım beklıorum mutlaka alıcam. samsung ıcın en uygun en kullanıslı telefon benım gozumde s3 mını',pos
'Hem telefon hemde HEPSİBURADA ikiside tek kelimeyle mükemmel. Telefon gayet güzel,Siparişim 1 günde ulaştı. daha ne isteyim. Teşekkürler Hepsiburada ekibi',pos
'internet hizi doknmatii geçeşlri falan gayet iyi..bazı yerlerde pikselleri saylıyo gibi yorumlar vardı ama hiiiçte alakası yok görüntü süper. her akıllıda olduğu gibi şarj sıkıntı ama felaket değil. kılıf hediye etmeleri ayrca harikaydı.. hepsiburada ,süpersin',pos
'BEKLEDİĞİMDEN DAHA İYİ CIKDI 2 TANE ALDIK ÖZELLİKLE SİYAHINI BEKLİYORDUK COK İYİ CIKDI BİDE GÜNCELEMELR CIKSA DAHA İYİ OLACAK İNTERNET DE COK HIZLI VERDİĞİNİZ PARAYI HAK EDİYOR',pos
'Muhteşem bir telefon ve daha fazlası. İhtiyacınız olan her şeye sahip bir telefon ve Samsung Merkeziyle konuşmamda bu telefonun garantisinin geçerli olduğunu da öğrendim. HB her zamanki gibi farklı ve nezih...',pos
'YAKLAŞIK 1 AY ÖNCE EŞİME ALDIM (FISTIK YEŞİLİ FLİP COVER KILIFLA), S2 KULLANAN BİRİ OLARAK FOTOGRAF ÇEKİMİ HARİÇ S2 DEN FAZLASI VAR EKSİĞİ YOK. NAVİGASYON PROGRAMI YÜKLEDİM, İNTERNET İHTİYACI OLMADAN SORUNSUZCA HEDEFİNİZE ULAŞTIRIYOR. WİFİ DİRECT VS KABLO OLMADAN LED TV (LG LM640 ) YE FOTOGRAF, VİDEO, MÜZİK AKTARIMI, BAŞARILI. ŞARJI EŞİMİN KULLANIMIYLA (ARADA FACEBOOK, HABER OKUMA VS) YAKLAŞIK 2,5 GÜN GİDİYOR. AKILLI BEKLEME ÖZELLİĞİ KESİNLİKLE SÜPER ( S2 DE HABER OKURKEN VS EKRAN KAPANMAMASI İÇİN SÜREKLİ BASMAK SİNİR EDİCİYDİ). OYUN PERFONMASINI DENEMEDİM, AMA S2 İLE RAM VE İŞLEMCİ AYNI OLDUĞUNA GÖRE SORUNSUZCA OYNANABİLECEĞİNİ DÜŞÜNÜYORUM. 3G ÜZERİNDEN GÖRÜNTÜLÜ GÖRÜŞME YAPILABİLİYOR. DİLERSENİZ TANGO VS GİBİ PROGRAMLARLA İNTERNET ÜZERİNDEN DE GÖRÜNTÜLÜ GÖRÜŞME MEVCUT. BOYUT OLARAK İDEAL OLDUĞUNU DÜŞÜNÜYORUM. ANDROİD MARKETTE ZATEN YOK YOK. AKILLI TELEFON, KİBAR VE UYGUN FİYATLI TELEFON ARAYANLAR GÖNÜL RAHATLIĞIYLA ALINABİLİR.',pos
'Bu urunu bu fiyata hepsiburada dan başka yerde bulamadım ancak burasıda hatlı satıyor benim hattım hat almakta istemiyorum lütfen hatsız sadece telefou satışa çıkarılsın en kısa sürede teşükkerler',pos
'SİZİNLE ALIŞVERİŞ YAPMAK GÜZELDİ TEŞEKKÜRLER HEPSİ BURADA ÇOK GÜZEL BİR ÜRÜN. SAMSUNG MİNİ S3 GALAXY ÇOK GÜZEL BİR TELE FON',pos
'çok harika bir telefon alacak arkadaşlar hiç düşünmeyin.ben çok memnun kaldım.özellikleri anlatmakla bilinmez telefonu alıp o anı yaşamak ve görmek gerekir.',pos
'ürün süper herkese öneriyorum. Tüm özelikler mevcut gps hızlı internet hızı ise süper. Hepsiburada ürünü süper hızlı gönderdi. Ürün 2 günde elime ulaştı kılıfı ise kaymağı oldu',pos
'Ürün kaliteli ambalajında ve vaadedilen sürede elime geçti. Ayrıca taksit seçenekleride bütçeme uygun.(Başka yerde bu tür taksit seçenekleri sunulmuyor.) Hepsiburda.coma Teşekkürler',pos
'ürün hızlı bir şekilde elime geçti hizmetinizden çok memnunum bundan önce de iphone 4s almıştım yine burdan ondan da çok memnunum hiç bir sorunla karşılaşmadım. teşekkürler hepsiburada',pos
'Sevgililer günü hediyesi olarak aldım ve gerçekten fazlasıyla hakkını verdi telefon işlemcisi ve detaylı görüntüsüyle mükemmel bir telefon diyebilirim ayrıca kılıf hediyesi ve hepsiburadanın 1 günde teslimat hızıyla tam zamanında elimde olması ayrı bir güzellik.',pos
'SÜPER Bİ MAKİNA FİYATIYLA ÖZELLİKLERİYLE.. KİBAR OLMASIYLA CEP TE KOLAY TAŞINABİLİYOR. HERKESE TAVSİYE EDERİM. RESİMLERİ HARİKA HIZ DESEN HIZLI.ŞIK VE GÜZEL DİZAYN',pos
'ürün gayet başarılı, çok büyük uçuk beklentileriniz yoksa bütün ihtiyaçlarınızı karşılayacak bir telefon. dokunmatik hassasiyeti de oldukça tatmin edici. genelde pilinden şikayet ediliyor, objektif olması açısından pil konusunda da şunu diyebilirim ancak tüm gün elinizden düşmezse 1 gün gidiyor, yoksa daha uzun süre gitmesi mümkündür',pos
'Harika bir telefon,ekran süper,menüler kolay ve anlaşılır. Telefon almayı düşünenler fazla düşünmeden alabilirler. Hepsiburada dan gayet hızlı bir şekilde gönderildi.Teşekkürler.',pos
'hepsiburada üzerinden yapmis olduğum alışveriş sonunda ürün elime ulaşır ulaşmaz.. ilk değerlendirmem.. kibar ve şık bir ürün olması.. yanında gönderilen kılıfı ile beraber çok hoş bir görünümü var.. Ürün galaxy s3 e göre küçük olmasına karşın ekran ve kullanımda hiçbir sorun oluşturmuyor.. çekirdek farkı dısında sorunsuz kullanıbilir bir ürün diyebilirim ..',pos
'Kargo takibinde hızlı gönderi olmayan ürünlerin daha hızlı transfer edildiğini görüyorum. Hızlı gönderi olan bu telefon ise daha bugun yola cikti hayirlisi',pos
'telefon gayet şıık ve zarif. normal ihtiyacları fazlasıyla karşılıyor. ancak daha profesyonel işlemler için(borsa vs..) note 2 tavsiye ederim. hızlı kargı için hepsiburadaya teşekkürler...',pos
'Şık,kullanışlı ve fiyatı özelliklerine göre çok uygun bir ürün.gayet memnunum aldığımdan beri tavsiye ederim düşünen arkadaşlara.şarjı da o kadar oynamama rağmen tam 1 gün gidiyor o da normal geliyor bana',pos
'ürünü 12sinde aldık. ama hala kargoda neredeyse 1 hafta olacak. kılıfı ayrı kargo yapıyorlar telefonu ayrı... bir an önce telefonuma kavuşmak istiyorum ama önce kılıf gelecek telefon daha yolda ... bu çok büyük bir sıkıntı.........',pos
'ben bu telefonu kullanıyorum dokunmatıgı harıka samsung en guzel yanı zaten dokunmatıgı uzun suredır samsung kullanan bırı olarak onerıyorum bataryası bu telefonlara gore ıyı gıdıyor',pos
'ürünü aldım ve kullanıyorum. kılıf süper. imşallah maxi puan ve hediye çekleride gelirse daha iyi olacak. spot pyasadan daha ucuza geldi. kardayızz',pos
'Hepsiburadaya bayılıyorummm :) onun kalitesine güvenerek hayatımda ilk defa internetten bir cep telefonu aldım. Bu telefon gerçekten harika, düşünmeden alın. Pembe kılıfından biraz şüpheliydim ama rengi çok tatlı, cırt bir pembe değil resimdeki gibi. Telefon için ayrıca sigorta istedim, tavsiye ederim',pos
'Fiyat / Performans kriterine göre kesinlikle piyasanın en iyi telefonu diyebilirim. Samsung akıllı telefon üzerine yüklediği romların (samsung firmasının android işletim sistemi üzerine yazdığı yazılım) kullanımı kolay. Diğer akıllı telefon menülerinden daha kullanışlı. Kesinlikle öneririm. Bu fiyata kaçmaz.',pos
'samsung akilli telefon cazip fiyat mukemmel kullanisli android akilli telefon piyasa liderligini sudurmek kolay zanaat degil rakiplerine farklar yaratarak piyasanin en iyi samsung.',pos
'çok telefon araştırdım, samsung s3 mini de karar kıldım. iphone dan eksiği yok hatta fazlaları var. fiyat olarak özelliklerine göre uygun. bu özelliklerde telefon arayan var sa hiç durmasın alsın derim.',pos
'Ürfün tek kelimeyle süper sarj sorunu veya ses sorunu gibi sorunlar yok cihaz tamamen ayarlarla alaklı kişilere göre değişkenlik gösteriyor sanırım.Ben cihzdan çok memnun kaldım ve gönderi hızından dolayı hepsi buradaya ayrıca teşekkürlerimi iletmek isterim',pos
'Telefon gerçekten de verilen parayı hak ediyor. S3 almaya gerek bile yok. Telefon çok hızlı, kullanımı çok kolay, çok estetik. Telefonu eşim için aldık ama en kısa zaman da mavisinide kendime almayı düşünüyorum. Kimse araştırmaya girmesin bu fiyata alına bilecek en iyi telefon. Hepsiburadaya teşekkürler.',pos
'sipariş ettik bakalım firma sağlam bir firmaya benziyor doğan grubuna aitmiş hadi hayırlısı telefon elime ulaştığında da olumlu olumsuz görüşlerimi belirteceğim.',pos
'Öncelikle kargo süresi mütiş. Sipariş verdiğim günün ertesi sabahı elime ulaştı. Ben hanıma aldım çok beyendi, tüm fonksiyonları aktif hızlı bir şekilde çalısıyor. Ben hanımlara özel tasarlanmıştır diye zannettim. Bir beyfendininde rahatlıkla kullanabileceği bir cihaz.',pos
'arkadaşlar telefonu kısa bi süredir kullanıyorum alırken aklımda bazı soru işaretleri vardı acaba s3 mü alsam die ama büyüklügünden dolayı almadım bence aralarında o kadar bi fark yok özellik olarak ama fiyat olarak yarı yarıya fark var benim gibi arada sırada nete girip fotograf cekip ve oyun oynuyorsanız benim size tavsiyem s3mini alın pişaman olmazzsınız',pos
'çok harika cihaz muhakkak deneyinnnnnnn bu cihazı kullanan arkadaşlarım çok memnun kaldıkalrını söylüyolar bende kardeşime aldımmmm hediye olarak çok memnun',pos
'ürün çok güzel hızlı kargo güvenilir satıcı ve site başka yerde böyle güvenli alışveriş yapabileceğim başka bir yer göremedim tavsiye ederim..',pos
'Çok telefon değiştirdim fakat elde bukadar kullanışlı telefon ilk defa gördüm alacaklara en iyi tavsiyem olur Pil süresi az diyenler oldukça iyi bence',pos
'Çok güzel bir telefon,bir sorun ile karşılaşmadık.Telefonun boyutu uygun ve gayet şık ve güzel.Androidi hızlı .asd asd as da sd asd sa d',pos
'İyi Telefon fiyatına göre, ayrıca 4.0 (inç) ekran gayet yeterli olur. Ekran kalitesi güzel. Kamera kalitesi yine iyi. Fiyatı ilk çıktığında 999TLydi. Şimdi biraz daha düştü ve daha alınabilir bir hale geldi.',pos
'telefon amacıyla kullanmak isteyenlere hızlı ve akıcı atari gibi oyun oynarım dersen sarj senin için ideal olmayabilir.Benim görüşüm daha ucuzu ve iyisi çıkmadıkça en iyisi bu...',pos
'telefon siparişimden sonra 2gün içerisinde elime geçti. sorduğum her yerde 999 diyorlardı, hem fiyatı daha uygun oldu 50tllik kılıfı hediye bi de 100TLlik indirim çeki var. telefonu da çok beğendim.',pos
'o kadar telefon araştırdım üç telefon arasında kaldım htc one s sony xperia s ve samsung mini htc one s almak konusunda çok kararlıydım ancak htc nin yetkili servisi teleservice olması beni bu telefondan vazgeçirdi gerekli teknik servis desteği yok bu paraya bu telefonun iyi iş göreceğini düşünüyorum en azından samsung kalitesi',pos
'İlk defa dokunmatik akıllı bir telefon aldım.Ve buda Samsung S3 Mini oldu.Gerçekten harika bir telefon.Hassas,net,hızlı.Kaliteyi yansıtıyor.Ancak bana bu sabah ulaştığında dokunmatik olayı çalışmamazlık yaptı.Evime yakın olan samsung yetkili servisinde yazılım güncelleyerek sorun çözüldü.Sanırım ilk başlangıç ayarlarını yaparken hatalı yaptım.Yıllardan beri HB alışveriş yaparım hiç sorun yaşamadım.Güvenirliliğini ve hızını korumaya devam ediyor...',pos
'Telefon bugün elimize geçti her şeyiyle güzel,kullanımı basit,rahat bir telefon bu fiyata en uygun yer burası hepsiburada ailesine teşekkür ederimm :)',pos
'ben hergün siteyi ziyaret ediyorum fiyat hep aynı bide %10 indirim var diyorsunuz nasıl iş anlamadım ya,biraz daha fiyatı düşşede alsak..',pos
'ürünü alalı 2 hafta oldu hiç kasma felan yapmıyor pixsel gözüküyor deniyorda yok öyle bişey müzik kalietsi iyi fotoraf çekimide iyi bence bu fiyata alınacabilecek güzel bi telefon butun flash uygulamalarını açıkıyor',pos
'S3 mini; S3ü büyüklüğü nedeniyle tercih etmeyenler için muhteşem bir ürün. Bunun dışında kamerası s3e göre düşük kalmış ama kötü değil. Özellikle kaba telefondan hoşlanmayan bayanlar için çok kibar bir telefon.',pos
'bu telefondan kuzenimde de var süper hızlı ve bütün içerikler çok düzgün çalışıyor kendisi de çok memnun ayrıca ekranıda çok hassas çok yumuşak dokunmaları algılayabiliyor',pos
'arkadaşlar telefonun kullanımı tasarımı ve özellikleri cok süper kullanıcı olarak bütün herkese tavsiye ederim. telefonu alalı bir hafta oldu ve gercekten kullanımı cokgüzel ve cok şık bir telefon işletim sistemi ve amoled ekranı baska bir güzellik taşıyor',pos
'başka sitelerde daha ucuz var ama garanti ithalatcı bu tür ithalatcılar bir süre sonra firmalar isimlerini değiştiriyor muhattap bulamıyorsun sonra.. ucuz diye garantisiz telefon almayın.... iphone dan üstün yanı var eksigi yok. iphene nin üstün yanı kasa sağlam... başka bir artısı yok...',pos
'Ürünü piyasasından çok daha ucuza ve hızlı kargo ile teslim aldım.Ürünü kullanmaya başladıktan sonra ne kadar doğru bir karar verdiğimi de görmüş oldum.Teşekkürler',pos
'üründen 1 değil hatta 2 tane aldım beklediğimden daha üstün bir permons Eski telefonumdqa donma yaşarken bu telefonda her bildirim açık dahi olsa herangi bir donma yaşanmamakta ŞİMDİ 2 ARKADAŞIMA ÖNERDİM VE ONLARDA BURDAN BANA SİPARİŞ ETMEMİ SÖYLEDİLER',pos
'Kalite ve ucuzlugu bir arada istiyenler icin hepsiburada vazgecilmezdir. Siparisi vermemle gelmesi sadece 3 gun surdu. Urun cok guzel, hizli, kullanisli... Tesekkurler hepsiburada.com',pos
'yaklaşık iki aydır kullanıyorum ve hiçbir olumsuz yönüne rastlamadım.boyutları ismi gibi pek mini olmasa da elde tutumu ve kullanımı çok rahat. almayı düşünenlere tavsiye ederim.',pos
'dün inceleme fırsatı buldum harika bir cihaz parasını kesınlıkle kuruşuna kadar hakediyor.az önce siparişini verdim heyecanla bekliyorum umarım salı günü elime ulaşır,teşekkürler',pos
'Telefon harikaymış gerçekten. Bir telefona bu fiyatı vermeyi gözden çıkarmış iseniz hiç düşünmeden alabilirsiniz. Android işletim sistemi ve samsung buluşunca bu iş oluyor :)',pos
'ürün hakkında fazla yorum yapmaya gerek yok.S3 mini ama piyasadaki çoğu ürünlere göre 4 inç ekranı ve özellikleri ile pekte mini değil.kafasında soru işareti olanlara yardımcı olacaksa söylemek isterimki ürün harika.',pos
'Galaxy S3 Mini özellikleri bakımından ve fiyat bakımından 900Tl ye alınabilecek telefonların en iyisi demek mümkün . Bu telefon özellik bakımından bluetooth , wirelles , kamera , batarya gücü , ekran netliği , rami ve işlemcisi olarak çok avantajlı bir telefon kesinlikle kaçırılmayacak bir telefon olduğunu düşünüyorum .',pos
'İlk defa akıllı bir telefon kullanıyorum. Android le de yeni tanışmış oldum. İyi ki elma yı tercih etmemişim diyorum :) Özellikler müthiş, hızlı, menüler kullanışlı ve akıcı. Her şeyiyle amatör kullanıcıya yeterli....',pos
'Merhaba arkadaşlar, harika bir telefon aldıkları para helal olsun. Samsungu seviyorum. Bu telefonu almamın en önemli nedeni de kendinden radyosunun olması.Hiç çekinmeyin alın,alan arkadaşlara hayırlı olsun. Almayanlara da almak nasip olsun inşallah.',pos
'Teşekkürler hepsiburada.com siparişi Cuma 15:20de sipariş verdim kargoya Cuma 16:10da verdiniz. Ancak Kargo firmanız teslimatı Pazartesi yaptı beni üzdü. Ama yinede hepsiburada.com ailesiyle alışverişe devam 2004ten beri olduğu gibi',pos
'alıp almamak konusun da kararsız dım ama şimdi alıp kullanmaya başladıktan sonra ne kadar doğru bir karar verdiğimi anladım düşünenlere şiddetle tavsiye ederim',pos
'telefon herşeyiyle mükemmel boyut olarak içerik olarakta bence fiyatına değer bir cihaz. siparişimde hızlı bir şekilde 3 gün içinde elimde oldu. herkese tavsiye ederim',pos
'Telefonu almayı düşünenlere tavsiye ederim. Kargo da hızlı ve güvenli... Samsung kalitesi her detayda fark ediliyor. Ekranı, wireless çekiş gücü gayet başarılı Hepsiburadaya teşekkürler...',pos
'bu telefonu almaya internetten bir çok inceleme videosu izleyerek karar verdim. çoğu incelemede ekrandaki piksellerden şikayet edilmiş , inanın ekrana baktığınızda o kadar da kötü olmadığını göreceksiniz. bence mükemmel bir ekrana sahip. pikselleri görmek için çok iyi odaklanmanız gerekir ki kimse telefona öyle bakmaz. kısacası telefon tüm beklentilerimi karşıladı, performans ve tasarım olarak.',pos
'Hepsi Buradadan aldığım Samsung Galaxy S III Miniden çok memnun kaldım. Teknik özellikleri ve görselliği ile tek kelime ile mükemmel. Herkese tavsiye ediyorum. Ayrıca Hepsi Burada e-alışveriş sitesinin hızını ve titizliğini tebrik ederim.',pos
'Çok güzel bir telefon. Bana çok yardımcı oldu.Hem kullanması da çok kolay.Kısacası herkese tavsiye ederim.İnşallah siz de beğenirsiniz.Bu telefonu kim akıl ettiyse ona teşekkür ederim.',pos
'Öncelikle herkese slmlar.Ürünü burdan vede aldıgımada cok memnunum herkese tavsıye ederım.Ürün hakkında vodafone kampanyalı dıyo ama kampanyasızda alınıyo uzulmeyın ordakı seceneklerı ısaretlemeden sepetınıze atmanız yeterlı ben ole aldım.Ürun hakkında cogu olumsuz yorum ekranı hakkında bence hıc deıl harıka bi ekrana sahip 2 gun ıcınde elıme hızlı gonderıde harıkasınınz hepsi burada... Tavsıye edıyorum hıc dusunmeden alın.Saygılarımla...',pos
'İşte bu denecek kadar mükemmel bir cihaz. Mini olması da tadından yenilmeyecek özelliği... Bir de kamerası 8.0 megapiksel olsaydı harika olurdu.',pos
'Arkadaşlar ben almayı düşünüyorum fakat telefonu vodafone kampanyası olmadan alabilir miyiz onu merak ediyorum. Çoğu kişi ürünü tavsiye ediyor biri bana geri dönüş yapıp bilgi verirse sevinirim.',pos
'Selamun aleykum hayırlı geceler.Kolay gelsin öncelikle; Kredi kartı ile tasitli ödeme seçeneklerinize ulaşamadım sayfa üzerinden bu konuyla ilgili bana ivedi yardımcı olursanız sevinirim',pos
'arkadaşlar çevremde bir sürü kişi kullanıyor en kısa zamanda ben de alacağım muhteşem bir cihaz. önceki cihazımda samsıng galaxy mini zaten sıra buna geldi',pos
'bazı olan özellikler,burada yok denilmiş.telefon özelliklerini tekrar bi elden geçirin sayın editör;mesela bu tel de gps var ama,yok yazılmış vs...güzel bir telefon,biraz fiyat düşerse almayı düşünüyorum.',pos
'ürün çok güzel. ama beyazını alacaktım tam alacakken bu ürün sadece vodafone sözleşmeli olarak satılıyor dedi. O yüzden mecburen başka bir siteden alacağım. Ama renk takıntısı olmayan mavisini alsın o da çok güzel duruyor. ama bayana beyaz daha çok gidiyor bence.',pos
'kizim çok beğendi ve memmnun kaldı ona hediye aldık herkese tavsiye ederim rengide çok güzel mavi olanı aldık beyazıda vermış ama mavı çok hoş teşekkür ederim',pos
'bu telefonu aldım çok mütiş bir telefon herkez almalı bence hiçte mini filan değil iphone 4 gbi büyük çok güzel telefon bence.',pos
'bu telefonun adı mini ama kendisi hiçte mini değil iphone 4s ten daha büyük bir telefon. özellikleri de aynı şekilde iphone ile yarışır. bu fiyata böyle bir telefon hiç düşünmeden alınır.',pos
'ürün siparişini verdim yarın elime geçecek inşallah beklemeye devam bakalım:) siparişi cumartesi verdim bugün kargoya teslim olmuş süpersiniz hepsi burada::):):)',pos
'BAŞKA BİR FİRMA 24 SAAT İÇİNDE TESLİMAT DİYOR AMA 72 SAAT OLUYOR GÖNDERİ YOK AMA HEPSİ BURADA ÖYLE DEĞİL BEŞ SAAT ÖNCE SİPARİŞ VERDİM ŞİMDİ KARGOYA VERİLDİ HEPSİBURADAYA SONSUZ TEŞEKKÜR EDERİM İYİKİ VARSINIZ:) GOLD DAN UZAK DURUN YALANCILAR ÇÜNKİ ONLAR',pos
'telefonu aynı anda birçok tekno markette araştırarak aldım. bazı yerlerde aynı fiyat olmasına ragmen birçok alışverişimi h.buradadan yaptığım için tercih ettim gayet güzel bir telefon zaten telefonu herkes araştırmıştır.',pos
'Açıkçası 20-25 günü gözden çıkarmıştım fakat 3 gün gibi kısa bir sürede elime geçti. Yine telefonun tam ve eksiksiz gelmesi noktasında çekincelerim vardı fakat kutusunda, sıfır olarak geldi. Şu an kullanıcı yorumu yapmak için erken onu ileride yaparım fakat benim için sorunsuz bir alışverişti.',pos
'Arkadaşlar ürünü bayağıdır takip ediyorum. şuan fiyatı ta cazip garanti hakkında bilgi verebilir misiniz alan arkadaşlar. ayrıca ürünü tavsiye edermisiniz',pos
'Bi kere urun super kimse karalamasin ekran pikselleri belli oluyor diyenler acaba telefonu hic eline almislarmi arkadaslar ben tavsiye edrim gayet guzel telefon',pos
'Samsung kalitesinden bahsetmeye gerek yok iphone 5 mi galaxymi dersenin samsungu tek geçerim s 3ün minisi aynı özellikleri taşıyor süper bir ürün tavsiye ederim.',pos
'ürün hangi firma garantisi altında kvk telpa genpa belirtilmemiş telefonu almayı düşünüyorum garanti önemli yardımcı olabilirbisiniz hepsi burada com.da fiyat gayet güzel garanti hakkında bilgi alabilirsem hemen alacagım',pos
's3 e göre daha altta kalan bi makine diye düşünüyordum ama s3 mini ekranı hariç aynı diyebiliriz mükemmel tel öneriririm :)',pos
'Galaxy S3 kullanıyorum. Miniden de 2 tane aldım, kız arkadaşıma ve anneme. Kesinlikle Iphonedan daha iyi telefon. Iphonena yeni gelen özellikler androidte çoktaaandır var. Bu fiyata alınabilecek en iyi telefondur.',pos
'bu telefonu yıl basında aldım bana göre bu telefon mükemmelinde otesinde hız olarak mükemmel oyun kalitesi güzel sarj konusu fazla kurcalamazsan 2 gun rahat gidiyor. tavsiye ederim bu fiyata kaçmaz',pos
'ürünü bayadır takip edip inceledim şu an en cazp fiyatında ve telefonu elinize aldıgınızda digerlerinden çok farklı kaiteyi ve görüntü cazibesi var kesinlikle tavsiye ederim batarya sadece birbuçuk gün falan gidiyo onun dışında mükemmel',pos
'Gayet başarılı tavsiye edrim s3 abisinin hantallağı yok rahatlıkla taşınabiliyor pil süresi bu tip tellere göre normal Android uygulamalar bolca var her ihtiyacınızı karşılıyor ekran büyüklüğü yeterli kamerasından fazla şey beklemeyin beni tatmin etmedi hd video iyi kutu içeriği daha zengin olabilirdi tel özellikleri oldukça iyi alan arkadaşlara hayırlı olsun.',pos
'yeni aldık bu ürünü çok düşündük alırken ama sitedeki açıklamalar ve diğer satış noktolarındaki fiyat farkı ürünü almamızı sağladı gerçekten çok memnunuz. herkese tavsiye ederiz .çok teşekkürler hepsiburada.coma',pos
'ürün bugün elime geçti.kullanımı,kalitesi herşeyiyle mükemmel fotoğraf kaliteside oldukça İyi Bence bu fiyata aldığınız Zaman pişman olmayacağınız bir cihaz Herkese İyi Alışverişler.',pos
'ürünü kısa süre önce satın aldım.samsung un cep telefonu pazarındaki kalitesi ve liderliği zaten belli bu yüzden hiç tereddüt etmeden kararımı verdim ve ürünü aldım. Son derece şık kullanışlı ve parlak ekranı ile içinizi ısıtan bir görünüme sahip.Kamerasına yapılan eleştirilere katılmıyorum birçok resimler çektim.kalitesi gayet iyi. Benim gibi büyük telefonlardan hoslanmayanlar için piyasadaki en klas ürün bence.',pos
'Ürünü alalı 1 hafta oldu elimden hiç düşmüyor. Bence beklentileri fazlasıyla karşılıyor. Tek kelimeyle mükemmel. Bu tarz telefon almayı düşünüp de karar veremeyenler S3 Miniyi hiç düşünmeden almanızı tavsiye ederim. Saygılarımla',pos
'mavi rengini aldım 3 gundur kullanıyorum,kesinlilkle tavsiye ederim.şık hafif hızıda yeterli seviyede,boyutlarıda tamamen ideal.fiyat mantıklı daha iyi fiyat için bence beklemeye degmez degerlendirin derim.',pos
'ben buyuk telefon kullanamam dıye s3 almaya cesaret edemıyodum mınısı cıktıgında kararsızdım aslında s3 gıbımı dıye fakat aldıgıma cok memmnunum tekrar karar verecek olsam tekrar s3 mını alırım',pos
'arkadaslar harika bir telefon normal s3 ile ayni ozellikler var ustelik kucuk olmasi daha guzel bir avantaj. digeri kadar buyuk degl ve cebe rahatlikla sigiyor. ben cok memnunum ve telfon alicak kisilwre tavsiye ederim. diger telefonlarla karistirmayin derim.',pos
'eweeet gayet güzel ama s3 mini ismi kadar mini değil s3 ile arasında fazla bir fark yok neredeyse özellikleri dahi birebir diyebilirim ama ufak olsun ve 4.8 inç lik bir telefonu taşıyamam diyorsanız sonuna kadar tavsiye ederim şuan piyasada alınıp kullanılabilecek en güzel cihazlardan biri',pos
'Samsung Galaxsy S3 Mini tasarımıyla ve özellikleriyle bana göre 1 numarara. ebat ve Android işlemiyle kamerasıyla Alan arkadaşlara HAYIRLI OLSUN....',pos
'Çift çekirdekli 1 GHz işlemcisi,4 inç HD Super AMOLED ekranı,8 GB dahili hafızası, Android Jelly Bean işletim sistemi ile adeta bir cep bilgisayarı.5 mp kamerası sizi tetmin ediyor,zaten daha fazlasına gerek de yok bence.Dahili hafızaya ek olarak hafızası 32 GB kadar çıkarılabiliyor.Bataryası kullanıma göre ortalama 1-2 gün gidiyor ama zaten bu bütün benzer telefonların kaderi :) Kesinlikle tavsiye ederim,pişman olmazsınız.',pos
