@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'Beklentilerimden ötesi bir ürün.Benim gibi faal spor yapanların bileklerinde olması gerektiğini düşünüyorum.',pos
'Mükemmel',pos
'2 günde elimize ulaştı ürün çok güzel gerçekten etmese tavsiye ederim teşekkürler hepsi burada iPhone kusursuz çalışıyor',pos
'bu fiyata alınabilecek en iyi band',pos
'fiyat performans olarak alinabilecek bir bileklik',pos
'Urun gayet kullanıslı ve her telefona uyumlu. Sarjı gayet ıyı ???????????? Sahsen beklediğimden daha iyi cıktı.',pos
'Ürün görüldüğü gibi güzel ve kibar iyi paketlenmiş şekilde ulaştı. inceleme videoları izleyerek daha güzel fikir sahibi olabilirsiniz...',pos
'Gerçekten ook iyi bir cihaz özellikle spor salonunda kolu bandında anlık nabzını takip etmek çok zevkli. Ayrıca halı saha maçlarında bile kaç kilometre koştuğumu takip edebiliyorum',pos
'Ürünü arkadaşımın bir tavsiyesi üzerine almıştım ve iyi ki de almışım. Çalıştığım şirkette 2 kişi de daha var ve ürün gerçekten güzel. Parasını hakediyor. Ayrıca ürünün kargolanma sürecide çok hızlıydı. Teşekkürler.',pos
'Beklediğim gibi güzel bir ürün. Önce Android 4.3 ile uyum sorunu olabileceği uyarısını aldım ancak cihaz sorunsuz bir şekilde eşleşti.',pos
'Hızlı gönderi için teşekkürler. Fiyat performans karşılaştırması yapınca umduğumdan iyi bir ürün çıktı. Tavsiye ediyorum ihtiyaç duyanlara...',pos
'Titreşim özelliği çok güzel. Şarjı gerçekten çok güzel.uyku takibi çok işe yarıyor. Düşünmeden alın bence',pos
'Sevgililer günü hediyesi maksadıyla aldığım ama dayanamayıp gününden önce verdiğim harika bi ürün. Eşim zor beğenen bi erkek olduğu için çekinerek almıştım ama şuan iyi ki almışım diyorum. 3 amaçlı kullanıma uygun bi ürün. 1. si saat özelliği 2.si bileklik özelliği, 3.sü adım sayar ve nabız. Bu 3 özelliği bir arada bu üründe bulmak mümkün. hatta o kadar çok memnunuz ki 2 yi sipariş vermeyi bile düşünüyorum (kendime ) ?? kullanacaklara şimdiden hayırlı olsun',pos
'Ürünü 1 haftadır kullanıyorum ve pil ömrü ve özellikleri bakımından beklentileri gayet karşılıyor. Şuan şarjı %70 ve 20-30 gün batarya ömrü iddiaları doğru gibi duruyor şimdiden. Bildirimlerin saate gelmesi için saatin telefona sürekli Bluetooth ile bağlı olması gerekiyor. Bunu unutmayın. Uyku takibi ve alarm özelliği harika. Herhangi bir tuşa basmanıza gerek yok, gece yatağa yattığınız andan itibaren uyku başlangıcını kalp ritminize bakarak kendi anlıyor.',pos
'Xiaomi çin menşeili bir firma olmasına rağmen kısa sürede müşterinin güvenini kazanan bir firma.Kullandığım tüm ürünlerinde olduğu gibi bu ürününden de memnun kaldım.Birçok ihtiyaca cevap verebilen bir ürün.Ayrıca görünümü de oldukça şık.',pos
'Sade şık başarılı kurulumu kolay. iphone ile senkronize ettim: tüm verileri kendi uygulaması ile iphone a atıyor. MI uygulaması ile telefonun içerisindeki yazılımı da güncelliyor. Akıllı bir saat istiyorsanız ve çok da para ödeme niyetiniz yoksa bu çok iyi bir alternatif olacaktır.',pos
'çok güzel.',pos
'saati tarihi göstersin. bildirimler de beni uyar sin diyorsanız hiç düşünmeden alın. çok kibar 30 gün şarjı gidiyor. Ayrıca play store da mi band tools diye 7.49 tl lik bir uygulama var onu da satın aldığınızda kim aradı, kim mesaj attı, whatsapp tan kim yazdı görebiliyorsunuz. piyasada ki marka saatlere bilekliklere para vermeye gerek yok kesinlikle mükemmel bir ürün',pos
'2 Yıldır Fitbit Flex kullanıyordum, bozulunca tavsiye üzerine Mi Band 2 satın aldım. Fiyat - Performans dengesi çok çok iyi. Adımsayar söylendiği kadar hassas, uygulaması da bir o kadar güzel.',pos
'Gayet güzel bir ürün. Zamanında teslimat.',pos
'Eşdeğeri ürünlere göre çok iyi, bu fiyata bu özellik ve kalite inanılmaz. Bataryası, özellikleri ve şık duruşu, ben tek geçerim başka ürünler ile uğraşmaya gerek yok. Alerjik bir durum yok orijinal olmayan bir ürün alındıysa bilemem, inanılmaz hafif ve rahat bilekte hissetmiyorsunuz, kayışı çok yumuşak ve asla rahatsızlık hissi vermiyor. Kesinlikle alınmalı. Nabız ölçer, adım sayar, kalori hesaplama hepsi doğru sonuç veriyor diğer özelliklerini saymıyorum bile.',pos
'ürünü başka bir yerden almıştım. ürün çok kullanışlı. şarjını fulledikten sonra 19 gün kullandım. arayanı ve mesaj atanın adını görmek için telefonunuzun dil seçeneğini ingilizce yapın.',pos
'Yorumları okuyarak almıştım, gerçekten haklı çıktılar şarjı uzun gidiyor adım sayarı güzel çalışıyor alarm özelliği mükemmel kolum titreyince kalkıyorum tek beğenmediğim özelliği kolumu yukarı kaldırınca saati otomatik olarak çıkmıyor fiyatına göre alabileceğiniz en iyi ürün kesinlikle tavsiye ederim.',pos
'vallaha mükemmel',pos
'Öncelikle hepsiburada ya siparişi aras kargo ile gönderdikleri için teşekkür ediyorum.Siparişten 2 gün sonra ürün elimdeydi. Ürün hakkında ilk izlenimim gayet iyi. Şarjı az bir şekilde geldiğinden ilk başta bluetooth ile bağlantı konusunda biraz sıkıntı oldu ama şarj ettikten sonra kolayca bağlantısını yaptım. Tek beğenmediğim tarafı ekran kilidini açma özelliği note 3 telefonumla yapamadım heralde yalnızca xiaomi telefonlarda oluyor.',pos
'Son derece faydalı ve kullanışlı bir ürün. Bu kadar severek kullanacağımı düşünmezdim. gün içinde hareketsiz kalıp spor yapma imkanı bulamayanları harekete geçirecek bir ürün. Telefon ile de çok hızlı ve etkin bir şekilde iletişim kuruyor, telefon çaldığında ya da WhatsApp mesaj geldiğinde uyarı veriyor olması çok iyi, şarjı da ayrı bir olay, aldığımda yarım saat şarj ettim, hala çalışıyor.',pos
'çok çabuk ulaştı ve fiyat kalite performansı bakımından inanılmaz memnun kaldım. etrafımdaki herkese tavsiye ediyorum.',pos
'Hem kendisi hem de android uygulaması oldukça kullanışlı ve basit. Ayrıca uygulaması üzerinden bileklik ekranında ne görünmesi gerektiği de ayarlanabiliyor, böylelikle kullanmak istemediğiniz bir özellik var ise kapatabiliyorsunuz. Bluetooth üzerinden günde en fazla bir kere kontrol ediyorum ve şarjı en az bir hafta gidiyor.',pos
'Mükemmel bir ürün tavsiye ederim',pos
'Yaklaşık 20 gündür kullanıyorum ve şarjı %73 oldu. Tam dolum ile 2 aya kadar şarj sorunu olmayacak gibi. Hiç düşünmeden alın derim.',pos
'Harika bir ürün. Herkese öneririm.',pos
'5/5 çünkü kalp atış hızı hassas, adım sayısı eski modellerden çok daha iyi, saat göztermesi ayrıca saat takmayı gerektirmiyor, iPhone eşleşmesi sorunsuz. Daha ne olsun?',pos
'çok şık kullanımı ve kurumu cok kolay. paketin içinden kullanma kulavuzu Çince çıkıyor sadece.sakın endişelenmeyin ürünün kullanımınike ilgili tüm bilgilere internetten ulaşabilir ve kurulumunu kolayca akıllı telefonunuzla eşleştirin yapabilirsiniz. ben cok sevdim ve herkese tavsiye ederim',pos
'Daha önce arkadaşıma MI Band1 modelini almıştım. Çok güzel bir üründü. Bu modelde ekran ve nabız ölçme gibi ilave özellikler var. Ürün gerçekten çok başarılı. Ben Iphone 6S ile kullanıyorum. Herşey senkronize çalışıyor. Iphone sağlık uygulamasına veri aktarıyor. Gelen aramalar, twitter, messenger bildirimleri ekranda görünüyor. Sadece, ayarlarda açmış olmama rağmen, whatsapp bildirimleri gelmiyor. Bir de telefonun ekran kilidini açma özelliğini göremedim. Belki de IOS da çalışmıyordur. Fiyat performans olarak da çok iyi. Iphone 6S telefonuma bu cihaz bağlı iken aynı anda bluetooth kulaklık bağlantısı da yapabildim. Ben çok beğendim.',pos
'Yoruma gerek yok direk al kullanmaya başlaya başka söze gerek yok',pos
'Güzel cihaz, ulaşım da gayet çabuktu.',pos
'Fiyatina gore gayet kaliteli ve fonksiyonel bir urun. Sadece saati icin bile kullanilabilirsiniz!',pos
'Beklentilerimi karşılayan bir ürün oldu. şarjının günlerce gitmemesi büyük artısı.',pos
'IP67 (toza ve suya dayanıklı) olması, şarjının uzun süre gitmesi (geçen haftadan beri kullanıyorum %85 e düştü) ayrıca tüm andoid cihazlar ile uyumlu olması, saat ve takvim göstermesi sanırım bu ürün almak için yeterli sebeptir. Ayrıca diğer belirttiği özellikleride hakkıyla yerine getiriyor.',pos
'Fiyat performansı çok yüksek bir ürün Dünya da da tercih edeni çok yüksek bir marka, çin in kaliteli üreticilerinden. Özellikle motor veya bisiklet kullanırken telefon uyarıları bilekte görmeniz mükemmel. Orjinal ürün için siparişi buradan verebilirsiniz.',pos
'Daha önce telefonumla hediye edilen çok bilindik bir markayı kullanmıştım. O bozulunca yerine aldım,ama onu katlayarak geçti. Hem saat,hem nabız,hem adım sayar...telefondaki extra program özellikleri bu fiyattaki bir ürün için harika. Çok beğendim ve anneme de aldım',pos
'Ürünü bayılarak kullanıyorum, çok başarılı. Gün boyu topladığı verileri akşam telefonumla eşitliyorum. Bana göre tek eksiği üzerinde bluetooth açma kapama fonksiyonunun olmaması, kim bilir belki ileride bir güncellemeyle bu özelliğe de kavuşuruz..',pos
'Fiyatına bakıldığında süper bir alet.',pos
'öncelikle insanların bazıları benim gibi saat niyeti ile alabilir kaliteli cihaz 2 aydır kullaniyorum türkiye fiyatları pek uygun gelmediği için fabrikasından sipariş ettim alacaklar bir kaç video izlesin ve oyle karar versin ben ürunden memnunum ama sizin isteğinize bağlı bir kaç video kuşkularınızı yatırır',pos
'Ürün kısa sürede elime ulaştı , teşekkürler HB! Fiyatına göre gayet performanslı bir cihaz. Uygulamasında herhangi bir sorun yok , rahatça entegre edilebiliyor. Şarj konusunda mükemmel 1 hafta önce aldım hala %70 civarında şarjı var.',pos
'Ürün 2 gün içerisinde elime ulaştı. Gayet şık ve kullanışlı bir ürün. Kesinlikle alacak olanlara tavsiye ediyorum. Memnun kalacaksınız.',pos
'tam bir fiyat performans ürünü. şarj süresi çok iyi 25-30 gün civarı gidiyor. titreşimle uyandırma, gelen arama mesaj mail uyarısı. su ve toz geçirmezlik. uygulaması çok kolay ve türkçe. verileri gayet doğru. uyku incelemesi de çok güzel.',pos
'BU FİYAT ÜRÜN İYİ. TELEFON UYGULAMASI İLE DAHA ÇOK BİLGİ ALABİLİYORSUN. VE TELE BAĞLANMASI İLE GELEN ÇAĞRI UARI SÜPER. SPOR HOCASIYIM ALDIM KULLANIYORUM BEĞENDİM. ))',pos
'Ürün gerçekten çok şık ve güzel duruyor fiyatı da makul tavsiye ediyorum cumartesi sipariş verdim pazartesi elime geçti . Şarjı olsun kendisi olsun çok hoş',pos
'ios ile gayet uyumlu',pos
'Bu ürünü alıyım mı diye düşünme al. Şarj konusunda sıkıntı yok Ürün sağlam Alttan takıldığı için korsondan çıkmaz Negatif olarak kordonu kaygan slikon olmadığı için yatarken sürtünme yapıyor',pos
'GÜNDELİK HAYATTA VE SPOR YAPARKEN KULLANMAK İÇİN ÇOK İDEAL. FİYAT PERFORMANS OLARAK DA GAYET İYİ.',pos
'Ürün gayet şık ve kullanışlı iphone 6 ile kullanıyorum almadan önce tereddütlerim vardı iphone la uyum sağlar mı diye hiçbir uyum sorunu yaşamadım alan arkadaşlar programını kurmayı unutmasınlar programı kurunca iphonela cihaz eşleşiyor bilginize',pos
'Gayet güzel bir ürün. 10 güne kadar verileri depolayıp, aktarım imkanı tanıması ise en cazip yanı. Akıllı saat olmadığı bilinci ile alan herkesin memnun kalacağına eminim.',pos
'iyi, güzel ürün, fiyatına göre oldukça cazip:)',pos
'almadna önce özelliklerini mi.com üzerinden incelemiştim iyi kalite uygun fiyat ve çooook uzun batary ömrü ile mi band 2 gayet güzel. 1 haftadır felan kullanıyorum gayet memnunum. sadece duş alırken felan çıkartıyorum zaten alışınca varlığını unutuyorsunuz.',pos
'Harika',pos
'Bileklik de güzel, Android uygulaması da. Gece kaç saat uyuduğunuzu da gayet güzel tespit ediyor. Android uygulamasında ister koşu bandında, ister dışarıda yaptığınız koşuyu kaydedebiliyorsunuz. Koşarken nabzınızı da ölçüyor. Kolunuzda gece de görebileceğiniz ve sizi titreşimle uyandıran bir saat olması da çok faydalı.',pos
'Cihaz harika bir fiyat performans ürünüdür. İhtiyacınız Spor aktiviteleri günlük aktivite Uyku düzeninizi takip edilmesi ve aynı zamanda Şık bir saat istiyorsanız Gözünüz kapalı alabilirsiniz. bunun yanında yazılım güncellemesi ile Hemen hemen ihtiyaç duyulacak tüm bildirimleri titreşim olarak size sunmaktadır.',pos
'Ürün hızlı bir şekilde elime ulaştı. Üründen memnunum. Sarjı çok iyi, aldığımda full sarj ettim 5. günü bitirdim hala %70 sarjım var. Lenovo X2 marka telefonuma bluetooth ile bağladım. Bağlantılarda kopma oluyor ve hızlı bir şekilde geri bağlanmıyor. Bunun sebebi telefonumdan kaynaklı diye düşünüyorum zira başka bir telefonla bunu denediğimde gayet başarılı bluetooth bağlantıları elde ettim. Teşekkürler Hepsiburada.',pos
'Vaat edilen herşeyi fazlasıyla yapıyor. Ürünü beğendim',pos
'Bugün kullanmaya başladım benim ihtiyaçlarımı rahatlıkla karşılayabilecek türde bir cihaz telefon ile ilgili bildirimlerde bulunma özelliğini sevdim (sosyal ortamlar, whatsapp ve arama, sms gibi) adımsayarı bence iyi çalışıyor yürürken ama belki bir araçta falan titremeden dolayı kişi hareket etmese bile fazla gösterebilir. Kalp ritmi ölçümü iyi İphone 5 ile rahatlıkla senkronize oldu.',pos
'Fiyat Performans gayet iyi.',pos
'ürün 22.12.2016 da elime geçti ve gelir gelmez şarj ettim şu an kolumda ve kalan şarj %10 ben bu cihazı 27 gündür kullanıyorum daha bir kez şarj ettim...tskler hepsiburada.com',pos
'Öncelikle şunu belirtmeliyim ki ben ürünü çok büyük bir beklenti ile almadım. Ve alma amacım sadece alarm ile titreme özelliğiydi. Ürün hakkındaki iddialar kesinlikle doğru ücretinin hakkını kesinlikle veren bir cihaz. Kesinlikle çok memnun olduğunu söyleyebilirim. Lakin titreşim özelliği çok güçlü olmadığından sabahları pek etkisi olmuyor. Eğer bu amaçla almayı düşünüyorsanız çok çok memnun etmeyecektir ama iş görür kesinlikle.',pos
'Şarzı mükemmel,ben sadece saat fonksiyonunu kullanıyorum. Ne zaman şarz ettiğimi unutuyorum .tavsiye ederim',pos
'Üründen gerçekten çok memnunum. Sadece saat ve arama/mesaj (sosyal medya bildirileri dahil) bildirimleri için kullanıyorum. 19 Aralık ta elime geçmişti, o gün tam dolum yapmıştım. Bugün 12 Ocak, 24 gün oldu ve şarjı %38 de. Herhalde 40. güne de bu şarjla ulaşırız, belki daha fazla da gidebilir. Herkese tavsiye ederim. Fiyatına göre gerçekten iyi bir ürün. Su geçirmezliği de ürünü mükemmel yapıyor.',pos
'6 gündür kullanıyorum bütün özellikleri açık şekilde şarjı %71',pos
'Güzel Ürün Almanızı Tavsiye Ederim.',pos
'ürün çok güzel . bence tek eksiği şarj şekli.',pos
'Ürün bugün elime ulaştı..Gayet başarlı bir cihaz tavsiye ederim :)',pos
'tüm isteklerini karşılıyor tek eksiği arayan kişinin ismi görünmüyor mükemmel bir ürün',pos
'1 haftadan fazla süredir yoğun bir şekilde kullanıyorum (telefona bluetoothla bağlı olarak) ve şarj seviyesi hala %70 civarlarında. Bütün bildirimler açık, titreşim ve alarm aktif. Çok memnunum. Tavsiye ederim. Hakan',pos
'Kullanmaya başlayalı 3 gün oldu genel değerlendirmelerim şu şekilde; 1) kurulumu biraz zor barcod çok küçük kullanım kılavuzunda ki ama store ye mi band yazınca çıkıyor 2) Senkronize olması çok kısa sürüyor 3)Gelen çağrıların bileklikte görülmesi aynı anda oluyor. 4)Pil konusunda vaat edilen süreyi rahat bulur. Benim 3 günde %5 gitti (ilk heyecanla çok oynamama rağmen) 5)Kordonu çok karizma ve kir toz yapışmıyor üstüne. 6)Alarm özelliği harika ciddi anlamda titreşimle sessiz bir şekilde uyandırıyor :) Alacakların dikkatine bu cihaz bir bilekliktir tabi ki saat fonksiyonu bulunmakta ama akıllı saat değildir. Bu yüzden gelen aramaları ve mesajları bileklikten cevaplayamazsınız.',pos
'Cihaz gerçekten beklediğimden daha iyi. Alacak arkadaşlara yardımcı olması açısından genel özelliklerini sıraladım. 1. Yaklaşık bir hafta oldu alalı ve şarjı hala %80 nin üzerinde ki piyasadakilere göre fazlasıyla iyi. Kullanım şartlarına göre değişse şarjım en az 3 hafta gidecek gibi. 2. Google Play den  Mi Fit  uygulamasını indirip sorunsuz kullanıyorum. (Uygulama kendi uygulaması, tamamı Türkçe.) Telefonunuzda bulunan bütün uygulamalalardan istediğinizi seçip bildirim alabiliyorsunuz. Bildirimler titreşim şeklinde. 3. Kolunuzu kaldırdığınızda saat gözüküyor. Kolunuzu indirince de gösterge sönüyor. 4. Alarmınızı kurduğunuzda saatiniz titreşerek sizi uyandırıyor. 5.  Uzun oturma uyarısı  aktif edildiğinde, eğer 1 saat boyunca hareket etmezseniz saatiniz titreyecektir. 6. Saatinizi telefonunuza yaklaştırdığınızda telefon ekran kilidiniz otomatik olarak açılıyor (Telefon ayarlarından bunu beceremediğim için ben bu özelliğini kullanamadım henüz) 7. Uyku verileri gayet doğru. 8. Nabız ölçümü gayet başarılı. (Spor yaparken belirlediğiniz nabız seviyesini aşarsanız uyarı veriyor.) Genel olarak tavsiye ediyorum. Kargo 1 gün sonra ulaştı.',pos
'Gayet başarılı. Hareket etmesini teşvik ediyor.',pos
'Ürün ilanında belirtilen tüm özellikleri taşıyor, fiyat performans açısından çok başarılı bir ürün.',pos
'ürünü kız arkadaşımın kullanımı için aldım. resimlerde ki gibi değil baya küçük bir cihaz. ben denediğimde bileğimde komik durdu. bildirimleri sorunsuz gösteriyor, aktivite takibi için de oldukça güzel bir ürün fiyatıda göz önünde bulundurulunca kesinlikle alınabilecek bir ürün',pos
'Annem kullansın diye aldım. Adım sayıyor, nabız ölçüyor, günlük yakılan kaloriyi hesaplıyor ayrıca uyku takibi de yapabiliyor. Android uygulamasının pil ömrüne etkisi günlük %1 den az. Cihazın pili 1 haftada yaklaşık %15 civarı gidiyor telefon sms geldiğinde cihaz titreyerek bildirimde bulunabiliyor annem çok memnun bu açıdan. Bence eksiksiz bir cihaz.',pos
'ürün hızlı bir şekilde geldi. ve 3 gündür kullanıyorum. çok memnunum özellikle alarmı beni etkiledi. diğer özellikleri de çok güzel. o fiyata çok güzel bir ürün aldım. teşekkürler',pos
'Çok güzel çok kullanışlı',pos
'Sadece 7 gr ağırlığında su geçirmez bir ürün. Pili 1 hafta rahat gidiyor. Attığın adıma göre kalori hesaplaması ve km sayacı var. Gerçekten harika bir ürün. Değişik renklerde kordonlar ile farklı seçimler yapmanız mümkün',pos
'Gerçekten bu kadarını beklemiyordum. Pil derdi yok Bütün fonksiyonlarını açıp kullanırsanız en az 15 gün şarjı gidiyor. uyku analizi, kalp hızı telefonla arayan olduğunda ve her türlü programı ayarlayıp titreşimle sizi uyarması müthiş gerçekten. programıyla çok senkronize çalışıyor. ilk aklıma gelenler bunlar çok beğendim ben.... mi telefonla uyumlu. öneririm.',pos
'Kalite görünüş acisindan gayet başarılı ve şık',pos
'Denemelisiniz pişman olmayacaksınız.',pos
'45 gün şarjı gidiyor.ne diyeyim mükemmel bu fiyata daha iyisi yok..',pos
'çok güzel ve kullanılışlı.',pos
'Adımları sayarak test ettim kesinlikle %100 doğru. Nabızı da tansiyon aleti ile aynı anda test ettim. Tansiyon aletinde 84 bileklikte 82 çıktı. O da doğru :) Hayret verici şekilde %100 doğru gösteriyo her şeyi. İlginç yani tamamen doğru olması :) Yürüyüş kontrolü için kesinlikle tavsiye ederim.',pos
'her şeyi ile anlatıldığı gibi. bir yazılım ile bisiklet modu eklense daha iyi olacaktır.',pos
'alacak herkese tavsiye ederim çok güzel bir bileklik ve saat fiyatı da açıkça diğer markalara göre çok uygun',pos
'Cihaz beklentilerimi karşılar nitelikte. Orjinal ve hizli kargo hepsiburadaya tesekkurler sarjini test ettim soylendigi gibi tum ozellikleri acik bildirimleri titresimi tam 18 gun surdu sarjini bitirmem basarili urun.',pos
'2 gündür kullanıyorum. ofiste maşa başında çalışıyorum. işe dalıp saatlerce oturuyordum. bu da bel sağlığı için çok kötü bir durum. bu ürün beni uzun süre hareketsiz kaldığım durumlarda titreyerek ve ekranda yürüyüş işareti vererek uyarıyor. ayrıca telefonunun çaldığını duymayanlar için de birebir. mesaj geldiğinde ve ya telefonunun çalarken titreyerek sizi uyarıyor. uygulaması üzerinden ayarlarını kolaylıkla yapabiliyorsunuz. kendinize yürüyüş hedefleri koyabiliyorsunuz. sabahları titreyerek sizi uyandırıyor. uyandıracak kadar iyi titriyor ve ayrıca uyku grafiği çıkartarak kaçta uyuduğunuzu ve derin uykuda ne kadar uyuduğunuzu vs görebiliyorsunuz. kalp atış sayınızı da bu cihazla takip edebiliyorsunuz. Ne kadar kalori yaktığınızı ve ne kadar metre yol aldığınızı da takip etmeniz mümkün. saate bakmak istediğinizde ışıkları otomatik olarak yanıyor. şarjını henüz denemedim. yüzde 17 şarj ile geldi 1 günde sadece yüzde 2 düştü. bu hesapla 1 aydan fazla gideceğe benziyor.herkese tavsiye ederim. bir an önce alın ve sağlık için hareketli bir hayata başlayın.',pos
'Xiaomi telefonunuz varsa bilekliğe yakın olunca ekran kilidini otomatik açıyor... Şarjı çok iyi verileri aklında tutup kendisi sonrada aktarabilir. 2 yıl garantili olması güzel alan pişman olmaz',pos
'Zamanında teslimat kaliteli ürün sıkıntısı yok',pos
'Iyi ki almışım diyorum.',pos
'Gerçekten süper bi bileklik. İstediğim her şeyi karşıladı. Bu parayı sonuna kadar hak ediyo. Dusunmeden alin bence...',pos
'Gercekten cok basarili once mi band1s almistim simdi bunu aldim ve iyiki almisim pil konusundada gercekten basarili ben gurultulu ortamda calistigim icin telefonu duymadigimdan dolayi boyle bi bileklik aldim ve gercekten cok memnunum',pos
'Daha önce çok daha yüksek fiyatlı ürünleri kullanmış olmama rağmen, fiyat performans açısından çok memnunum. Bu ikinci siparişim oldu. Özellikle yazılımı başarılı, amaca hizmet ediyor, gereksiz algoritmalar ile işlevselliğini azaltmıyor.',pos
'Ürün güzel, geldiği günden beri kullanıyorum. Sorunsuz. Fonksiyonları kusursuz çalışıyor. Tabsiye ederim.',pos
'Ürün çok güzel ve kullanışlı. Hem sade hem de gösterişli. Telefonda Türkçe menülü bir program üzerinden uyku takibi, kalp atışı, adım sayısı, yakılan kalori değeri görebiliyorsunuz. Alarmı, telefon çaldığında haber vermesi çok güzel. Şarzı konusunda daha şok erken ama vaad edileni gerçekleştirecek gibi. Sonuç olarak uzun şarzı, su geçirmezliği ve özellikleri ile tavsiye edebileceğim bir ürün.',pos
'Fiyatına göre emsallerinden kat kat daha iyi hatta bundan daha yüksek fiyat verip bu kalitede bir cihaz alamayabilirsiniz. Bildirimler güzel ve yeterli. 2 haftada bir güncelleme geliyor olmayan uygulamalar da ekleniyor. Uyku takibi çok iyi. Şarjı mükemmel gidiyor. Alalı 1 hafta oldu tam şarj yaptım %50 şarjı şu an. Tüm bildirimler vs açık aşırı bildirim geldi alarmlar falan açıktı çok kurcaladım o halde bile böyle. En az 10 gün daha gider. 20 gün şarjınız rahat gider. Tam bir fiyat performans canavarı.',pos
'ilk bağlantı baya problemli oldu hatta ağrıza bildirisinde bile bulundum ama suan normal ve stabil bir şekilde çalışıyor. alinasi bir ürün.',pos
'vadettiklerinin tamamını karşılayan bir ürün. çok araştırdım bu fiyata bu kalitede başka ürün yok. aralıksız ve bluetooth özelliğiyle birlikte titreşim vs... tüm fonksiyonlar aktif halde kullandım 20 gün şarj ömrü diyor ancak 20 günü geçmesine rağmen hala % 20 şarjı var...',pos
'özellikle şu geçirmez olması beni çok etkiledi. yaklaşık 18 gundur kolumda ve şarjı yüzde 9 hala. uyku takipi harika. uygun fiyatlı çok kaliteli bi saat. kolunu çevirince saat gorunuyor. tavsiye ederim',pos
'Çok memnunum. Hem şık hem çok kullanışlı',pos
'Çok beğendim, bu fiyata alınacak en kaliteli ve şık bileklik.',pos
'Yazan herşey doğru. Pili 1 aydan az fazla gidiyor. Ulgulama kısmı gayet yeterli ve başarılı.',pos
'Öncelikle 7 gündür titreşim özelliği de dahil olmak üzere yoğun bir şekilde kullanıyorum. şarjı şu an %49. G mail hesabı ile saatin yazılımını rahatlıkla aktif ediyorsunuz.Yazılımın tamamı türkçe. Bir çok fonksiyonu var. İstediğiniz fonksiyonları açıp kapatabiliyorsunuz. Koşu amblemi olan antrenman fonksiyonunu aktif hale getirdiğinizde google haritalar ile senkronize oluyor. program sizin gittiğiniz yeri,hızınızı,nabzınızı,yaktığınız kaloriyi anlık olarak kayıt ediyor. Ayrıca antrenman sırasında nabız sayısını belirleyip alarm koyarak nabzınızın tehlikeli şekilde yükselmesine engel olabiliyorsunuz.Antrenman programı içinde altimetre fonksiyonu da var. telefonum bunu desteklemiyor. doğa yürüyüşü yapanlar bu bileklikle gittikleri rotayı ve yükseklikleri öğrenebilirler. Bileklik üstündeki bütün veriler otomatik kayıt ediliyor. istediğiniz zaman bu kayıtları grafik olarak inceleyebiliyorsunuz. uyku izleme programı ise bütün gece sizin uyku takibinizi yapıyor. sabah kalktığınızda uykunuzun hangi saatlerinde derin uyuduğunuzu veya uyandığınızı dakikası dakikasına kayıt ediyor. Bu bileklik acayip bir şey almak isteyen herkese tavsiye ederim.',pos
'Çok iyi',pos
'Fiyat performans acisindan cok yeterli guzel bir urun tek eksik arayan veya mesaj atanin ismi vs. yazmiyor oda olsun istiyorsaniz daha fazla para vermeniz gerekli pilin 20 gun gittigi iddiasi asilsiz bugun 9. gün şarjim %27 ama bu bile yeterli',pos
'Ürün gerçekten çok kullanışlı.. kolda da gayet güzel duruyor. Gören arkadaşlarım hemen kendilerine de sipariş verdi.',pos
'Kullanışlı gayet güzel ürün tavsiye ederim',pos
'Tam bir fiyat/performans ürünü. Pahalı akıllı bileklikler gibi gösterişli olmayabilr ama bu da su ve toza karşı dayanıklı (IP67). Bugün 11.gün ve şarjı %54 neredeyse bir ayı bile çıkartacak. Gösterişli emsallerini 2 veya 3 günde bir şarj etmeniz gerekiyor. Eşimde o gösterişlisinden var ve nabzı aynı gösteriyor. Adım sayar adımları doğru sayıyıor ama işte ekstra da sayabiliyor ki o akıllı bileklikler de öyle. İşimi görsün ve işimi görürken de iyi birşey olsun diyorsanız hiç düşünmeden alın derim. Fiyakalı bir görünümü olsun, akıllı telefonla oynadığım yetmiyor bide bileklikle de oynayayım, sağa sola kaydırayım vs. diyorsanız 3 katı daha ödeyip, 2 günde bir şarj edeceğiniz o bilekliği de alabilirsiniz. Tercih sizin..',pos
'yaklasik bi haftadir kullaniyorum. sarj mukemmel. ürün sade ve şık. gunluk 10bin adim garanti ??',pos
'Hafif. Foksiyonel ve kullanışlı. Güzel ürün',pos
'Fiyat fayda göz önünde bulundurursanız kaçırılmayacak kaliteli bir ürün',pos
'Harika cihaz',pos
'Önceki modeline göre çok geliştirmişler, güzel ürün.',pos
'18 Ekim de kullanmaya başladım, bugün tam 1 ay oldu hâlâ %31 şarjı var, günde bir kez telefon ile senkronize ediyorum belki ondandır, ama sonuçta yetiyor Gayet iyi, tavsiye ederim, ben iphone ile kullanıyorum, programı da gayet iyi, son güncelleme ile koşuyu da takip etmeye başladı. Tek söyleyebileceğim plastik malzemesi kokuyor, onun dışında bu fiyata gayet kullanışlı bir ürün',pos
'Hemen hemen hepsini inceledim. Diğerleri gereksiz pahalı. Bu istediğiniz hepsini çok iyi yapıyor. Hiç boşuna düşünmeyin. Diğerleri çok pahalı. 15 gün şarzı gidiyor. Ölçümler süper. Hiç kaçırmadan alın derim.',pos
